"Coverage Properties"
"Custom Regions Coverage                                            "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.1000 (deg)                                           "
"Number of Points: 2638                                             "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"Constellation/Sensors:    Active                               "
"Satellite/Satellite011/Sensor/Sensor1:    Active           "
"Satellite/Satellite012/Sensor/Sensor2:    Active           "
"Satellite/Satellite021/Sensor/Sensor3:    Active           "
"Satellite/Satellite022/Sensor/Sensor4:    Active           "
"Satellite/Satellite031/Sensor/Sensor5:    Active           "
"Satellite/Satellite032/Sensor/Sensor6:    Active           "
"Satellite/Satellite041/Sensor/Sensor7:    Active           "
"Satellite/Satellite042/Sensor/Sensor8:    Active           "
"Access Interval: 1 Jun 2023 10:00:00.000 to 8 Jun 2023 10:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "

"FOM Properties"
"Average Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "

"Latitude (deg)","Longitude (deg)","FOM Value (sec)"
44.413,33.704,16773.540
44.413,33.852,16773.438
44.413,34.000,16773.639
44.485,33.704,15890.290
44.485,33.852,16773.528
44.485,34.000,16773.430
44.485,34.148,16773.574
44.557,33.556,16319.812
44.557,33.704,15890.226
44.557,33.852,15482.662
44.557,34.000,16319.975
44.557,34.148,16773.512
44.557,34.296,17252.815
44.628,33.556,16773.067
44.628,33.704,16319.753
44.628,33.852,16319.778
44.628,34.000,15482.593
44.628,34.148,16319.773
44.628,34.296,16773.423
44.700,33.556,16319.490
44.700,33.704,16773.086
44.700,33.852,16319.824
44.700,34.000,16319.653
44.700,34.148,15482.655
44.700,34.296,15482.447
44.700,34.444,15889.853
44.772,33.556,15889.771
44.772,33.704,16772.848
44.772,33.852,17252.356
44.772,34.000,17252.429
44.772,34.148,15889.807
44.772,34.296,15482.017
44.772,34.444,15094.676
44.772,34.593,15481.968
44.844,33.556,16319.141
44.844,33.704,15889.679
44.844,33.852,16319.224
44.844,34.000,16319.094
44.844,34.148,16319.090
44.844,34.296,15481.920
44.844,34.444,15481.822
44.844,34.593,15481.638
44.844,34.741,15481.846
44.844,34.889,15481.633
44.844,35.037,15481.690
44.916,33.704,15889.306
44.916,33.852,15889.125
44.916,34.000,15481.569
44.916,34.148,15889.095
44.916,34.296,16318.868
44.916,34.444,16318.895
44.916,34.593,15481.561
44.916,34.741,15094.051
44.916,34.889,14725.612
44.916,35.037,15093.898
44.916,35.185,15094.123
44.988,33.704,15889.114
44.988,33.852,15481.335
44.988,34.000,15481.266
44.988,34.148,15888.866
44.988,34.296,15481.534
44.988,34.444,15888.866
44.988,34.593,15481.300
44.988,34.741,15093.826
44.988,34.889,14725.372
44.988,35.037,14725.414
44.988,35.185,14725.490
44.988,35.333,15480.995
45.060,33.704,15888.769
45.060,33.852,15481.388
45.060,34.000,15888.861
45.060,34.148,15093.988
45.060,34.296,15480.879
45.060,34.444,15093.650
45.060,34.593,15480.742
45.060,34.741,15093.833
45.060,34.889,15480.919
45.060,35.037,14725.314
45.060,35.185,15093.424
45.060,35.333,15093.413
45.060,35.926,15093.772
45.060,36.074,15093.749
45.060,36.222,15480.930
45.060,36.370,15481.194
45.132,33.556,15481.023
45.132,33.704,15888.667
45.132,33.852,15481.129
45.132,34.000,15481.044
45.132,34.148,14725.558
45.132,34.296,15093.355
45.132,34.444,15093.241
45.132,34.593,15093.339
45.132,34.741,15480.618
45.132,34.889,15480.687
45.132,35.037,15093.716
45.132,35.185,14725.252
45.132,35.333,14724.963
45.132,35.481,14725.001
45.132,35.630,14725.133
45.132,35.778,15093.561
45.132,35.926,15093.854
45.132,36.074,15888.523
45.132,36.222,15480.881
45.132,36.370,15093.628
45.204,33.259,15093.604
45.204,33.407,15093.616
45.204,33.556,15093.862
45.204,33.704,14725.362
45.204,33.852,15093.549
45.204,34.000,15093.426
45.204,34.148,15480.436
45.204,34.296,15093.256
45.204,34.444,14725.055
45.204,34.593,15093.118
45.204,34.741,15093.175
45.204,34.889,15480.386
45.204,35.037,15480.430
45.204,35.185,15093.355
45.204,35.333,14725.171
45.204,35.481,14724.929
45.204,35.630,14724.913
45.204,35.778,15093.311
45.204,35.926,14725.342
45.204,36.074,14725.383
45.204,36.222,15093.737
45.204,36.370,15093.384
45.276,33.111,15093.696
45.276,33.259,15480.705
45.276,33.407,14725.226
45.276,33.556,14725.040
45.276,33.704,14724.908
45.276,33.852,14724.788
45.276,34.000,14724.773
45.276,34.148,15093.073
45.276,34.296,15093.240
45.276,34.444,15093.101
45.276,34.593,14724.989
45.276,34.741,15093.004
45.276,34.889,15092.906
45.276,35.037,15093.006
45.276,35.185,14725.069
45.276,35.333,15093.272
45.276,35.481,14725.110
45.276,35.630,14725.137
45.276,35.778,14724.986
45.276,35.926,14724.842
45.276,36.074,14724.894
45.276,36.222,14374.289
45.276,36.370,14724.912
45.348,32.667,15480.379
45.348,33.111,14374.547
45.348,33.259,15093.289
45.348,33.407,14724.997
45.348,33.556,15092.910
45.348,33.704,14724.490
45.348,33.852,14724.468
45.348,34.000,14039.495
45.348,34.148,14724.550
45.348,34.296,15092.888
45.348,34.444,15093.080
45.348,34.593,15092.945
45.348,34.741,14724.680
45.348,34.889,14373.932
45.348,35.037,15092.831
45.348,35.185,15092.891
45.348,35.333,15093.179
45.348,35.778,14039.878
45.348,35.926,14724.597
45.348,36.074,14724.435
45.348,36.222,14724.451
45.348,36.370,14724.652
45.420,32.519,15093.109
45.420,32.667,14724.942
45.420,32.815,14724.879
45.420,32.963,15092.950
45.420,33.111,14724.676
45.420,33.259,14724.646
45.420,33.407,15092.760
45.420,33.556,14724.476
45.420,33.704,14724.404
45.420,33.852,14373.627
45.420,34.000,14724.277
45.420,34.148,14373.769
45.420,34.296,14373.791
45.420,34.444,14724.380
45.420,34.593,14724.484
45.420,34.741,14373.983
45.420,34.889,15092.798
45.420,35.037,14724.570
45.420,35.185,14724.804
45.420,36.074,14724.394
45.420,36.222,14373.678
45.420,36.370,14724.378
45.420,36.519,14373.774
45.492,32.667,14373.863
45.492,32.815,14039.513
45.492,32.963,14373.810
45.492,33.111,15092.478
45.492,33.259,15092.395
45.492,33.407,14724.250
45.492,33.556,14373.510
45.492,33.704,14373.659
45.492,33.852,14724.311
45.492,34.000,14373.633
45.492,34.148,14724.112
45.492,34.296,14373.448
45.492,34.444,14039.026
45.492,34.593,14373.579
45.492,34.741,14724.372
45.492,34.889,14724.660
45.492,35.037,14724.627
45.492,35.185,14373.850
45.563,32.815,14039.168
45.563,32.963,14373.368
45.563,33.111,14373.277
45.563,33.259,14723.928
45.563,33.407,14723.908
45.563,33.556,15092.239
45.563,33.704,14373.428
45.563,33.852,14724.176
45.563,34.000,14724.078
45.563,34.148,14373.431
45.563,34.296,14373.248
45.563,34.444,14723.992
45.563,34.593,14373.390
45.563,34.741,13720.008
45.563,34.889,14373.531
45.563,35.037,14373.719
45.635,32.963,14372.915
45.635,33.111,14038.703
45.635,33.259,14038.628
45.635,33.407,14373.129
45.635,33.556,14723.840
45.635,33.704,15092.068
45.635,33.852,14373.145
45.635,34.000,14373.116
45.635,34.148,14038.940
45.635,34.296,14723.996
45.635,34.444,14373.330
45.635,34.593,14038.961
45.635,34.741,13719.839
45.635,34.889,14038.774
45.635,35.037,14038.869
45.707,33.111,14372.763
45.707,33.259,14038.486
45.707,33.407,14038.525
45.707,33.556,14038.445
45.707,33.704,14038.532
45.707,33.852,14723.608
45.707,34.000,14723.825
45.707,34.148,14373.147
45.707,34.296,13719.619
45.707,34.444,14373.165
45.707,34.593,13719.638
45.707,34.741,14372.995
45.707,34.889,14373.068
45.779,33.407,14372.522
45.779,33.556,13719.094
45.779,33.704,14038.258
45.779,33.852,14038.497
45.779,34.000,13719.448
45.779,34.148,14372.946
45.779,34.296,14038.553
45.779,34.444,14372.895
45.779,34.593,14038.508
45.779,34.741,14372.963
45.779,34.889,14038.503
45.851,33.704,13719.018
45.851,33.852,13413.989
45.851,34.000,13414.077
45.851,34.148,13719.047
45.851,34.296,14372.772
45.851,34.444,14372.785
45.851,34.593,14372.756
45.851,34.741,14038.250
45.851,34.889,13719.125
45.923,33.704,13413.793
45.923,33.852,13718.757
45.923,34.000,13413.825
45.923,34.148,13718.807
45.923,34.296,14372.363
45.923,34.444,14038.041
45.923,34.593,14038.311
45.923,34.741,14038.046
45.923,34.889,13718.954
45.995,33.704,13718.299
45.995,33.852,14037.580
45.995,34.000,14372.109
45.995,34.148,13718.642
45.995,34.296,13718.482
45.995,34.444,13718.464
45.995,34.593,13718.522
45.995,34.741,14037.914
45.995,41.259,13718.724
45.995,41.407,14037.894
45.995,41.556,14038.032
45.995,41.704,13413.849
46.067,33.407,13121.552
46.067,33.704,13718.161
46.067,33.852,13718.209
46.067,34.000,14037.309
46.067,34.148,13718.192
46.067,34.296,13718.268
46.067,34.444,13413.308
46.067,34.593,13413.392
46.067,34.741,13413.426
46.067,34.889,13718.371
46.067,41.259,14037.699
46.067,41.407,13413.672
46.067,41.556,14037.588
46.139,32.370,13717.992
46.139,32.519,13121.350
46.139,32.667,12842.053
46.139,32.815,12842.165
46.139,32.963,12842.071
46.139,33.111,13412.987
46.139,33.259,13717.995
46.139,33.407,13718.061
46.139,33.556,13121.500
46.139,33.704,13717.957
46.139,33.852,13412.873
46.139,34.000,13412.883
46.139,34.148,13717.865
46.139,34.296,13413.124
46.139,34.444,13121.525
46.139,34.593,13121.520
46.139,34.741,13413.011
46.139,34.889,13413.071
46.139,35.037,13413.160
46.139,41.111,13413.572
46.139,41.259,13121.746
46.139,41.407,13413.234
46.139,41.556,13413.039
46.211,32.222,13121.290
46.211,32.370,12842.015
46.211,32.519,13121.157
46.211,32.667,12841.740
46.211,32.815,12841.682
46.211,32.963,12841.871
46.211,33.111,13121.179
46.211,33.259,13412.938
46.211,33.407,13717.901
46.211,33.556,13412.895
46.211,33.704,13412.729
46.211,33.852,13121.028
46.211,34.000,13121.039
46.211,34.148,13121.021
46.211,34.296,13121.057
46.211,34.444,13717.686
46.211,34.593,13717.751
46.211,34.741,13121.169
46.211,34.889,12841.914
46.211,35.037,13121.259
46.211,35.185,13412.955
46.211,41.111,13413.334
46.211,41.259,13413.048
46.211,41.407,13121.295
46.211,41.556,13121.208
46.211,41.704,13121.134
46.211,41.852,13412.810
46.211,43.333,12574.460
46.211,43.481,13121.154
46.211,43.630,12841.818
46.283,31.778,13121.096
46.283,32.074,13120.881
46.283,32.222,13120.870
46.283,32.370,12841.592
46.283,32.519,12841.603
46.283,32.667,12841.699
46.283,32.815,13121.003
46.283,32.963,12841.700
46.283,33.111,13120.922
46.283,33.259,12574.144
46.283,33.407,13120.863
46.283,33.556,13412.598
46.283,33.704,13412.661
46.283,33.852,12841.650
46.283,34.000,12841.581
46.283,34.148,12841.551
46.283,34.296,13412.435
46.283,34.444,13120.739
46.283,34.593,12841.597
46.283,34.741,13120.910
46.283,34.889,13412.748
46.283,35.037,13121.016
46.283,35.185,13412.801
46.283,40.815,12574.356
46.283,41.111,13121.072
46.283,41.259,13412.804
46.283,41.407,13121.139
46.283,41.556,13412.734
46.283,41.704,13121.006
46.283,41.852,13412.769
46.283,43.185,13120.853
46.283,43.333,12574.007
46.283,43.481,12841.575
46.283,43.630,12574.065
46.355,32.074,12573.829
46.355,32.222,13120.602
46.355,32.370,13120.595
46.355,32.519,12841.466
46.355,32.667,12841.501
46.355,32.815,12841.553
46.355,32.963,12841.593
46.355,33.111,13120.682
46.355,33.259,13120.585
46.355,33.407,12573.769
46.355,33.556,12317.011
46.355,33.704,12841.344
46.355,33.852,13120.700
46.355,34.000,13412.428
46.355,34.148,13120.613
46.355,34.296,12573.630
46.355,34.444,12573.607
46.355,34.593,12841.409
46.355,34.741,13412.338
46.355,34.889,13412.522
46.355,35.037,13412.616
46.355,35.185,12841.547
46.355,35.333,12573.766
46.355,40.370,12841.905
46.355,40.519,12574.286
46.355,40.667,12841.874
46.355,40.815,13120.877
46.355,40.963,12841.569
46.355,41.111,12573.808
46.355,41.259,12841.496
46.355,41.407,13120.866
46.355,41.556,13412.723
46.355,41.704,13412.738
46.355,41.852,13120.950
46.355,42.000,12841.541
46.355,42.148,12841.657
46.355,43.185,13120.634
46.355,43.333,13120.582
46.355,43.481,13120.672
46.355,43.630,12841.504
46.355,43.926,12573.989
46.427,32.074,12841.358
46.427,32.222,12841.265
46.427,32.370,12573.773
46.427,32.519,13120.607
46.427,32.667,13120.557
46.427,32.815,12841.285
46.427,32.963,12841.255
46.427,33.111,12573.569
46.427,33.259,12316.878
46.427,33.407,12573.443
46.427,33.556,12841.050
46.427,33.704,12573.476
46.427,33.852,12573.476
46.427,34.000,12573.461
46.427,34.148,12573.599
46.427,34.296,12841.192
46.427,34.444,13120.521
46.427,34.593,13120.429
46.427,34.741,12573.672
46.427,34.889,13120.394
46.427,35.037,12841.118
46.427,35.185,12841.175
46.427,35.333,13120.444
46.427,40.370,12573.784
46.427,40.519,12841.399
46.427,40.667,12841.407
46.427,40.815,12573.756
46.427,40.963,12841.341
46.427,41.111,12841.382
46.427,41.259,12841.323
46.427,41.407,12841.437
46.427,41.556,12841.498
46.427,41.704,12841.442
46.427,41.852,12841.574
46.427,42.000,13120.918
46.427,42.593,13412.479
46.427,42.741,13120.794
46.427,42.889,13120.803
46.427,43.037,12841.493
46.427,43.185,12841.269
46.427,43.333,12573.704
46.427,43.481,13120.584
46.427,43.630,13120.580
46.427,43.778,12841.272
46.427,43.926,13120.484
46.498,31.926,13412.271
46.498,32.074,12841.432
46.498,32.370,12841.220
46.498,32.519,12841.096
46.498,32.667,13120.364
46.498,32.815,13120.295
46.498,32.963,12573.327
46.498,33.111,12573.229
46.498,33.259,12316.621
46.498,33.407,12573.300
46.498,33.556,12573.331
46.498,33.704,12573.185
46.498,33.852,12316.446
46.498,34.000,12316.421
46.498,34.148,12316.665
46.498,34.296,13120.321
46.498,34.444,12316.912
46.498,34.593,13120.307
46.498,34.741,12573.246
46.498,34.889,12573.090
46.498,35.037,12573.144
46.498,35.185,13120.034
46.498,35.333,12840.915
46.498,35.481,12841.049
46.498,40.370,12573.499
46.498,40.519,12840.955
46.498,40.667,12573.324
46.498,40.815,12316.797
46.498,40.963,12841.174
46.498,41.111,12317.038
46.498,41.259,12841.309
