"Coverage Properties"
"Custom Regions Coverage                                            "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.1000 (deg)                                           "
"Number of Points: 2638                                             "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"Constellation/Sensor:    Active                                "
"Satellite/Satellite011/Sensor/Sensor1:    Active           "
"Satellite/Satellite012/Sensor/Sensor2:    Active           "
"Satellite/Satellite021/Sensor/Sensor3:    Active           "
"Satellite/Satellite022/Sensor/Sensor4:    Active           "
"Satellite/Satellite031/Sensor/Sensor5:    Active           "
"Satellite/Satellite032/Sensor/Sensor6:    Active           "
"Satellite/Satellite041/Sensor/Sensor7:    Active           "
"Satellite/Satellite042/Sensor/Sensor8:    Active           "
"Access Interval: 1 Aug 2023 10:00:00.000 to 8 Aug 2023 10:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "

"FOM Properties"
"Average Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "

"Latitude (deg)","Longitude (deg)","FOM Value (sec)"
44.413,33.704,6506.015
44.413,33.852,6650.583
44.413,34.000,6577.159
44.485,33.704,6576.623
44.485,33.852,6576.655
44.485,34.000,6435.038
44.485,34.148,6576.511
44.557,33.556,6575.741
44.557,33.704,6575.720
44.557,33.852,6575.806
44.557,34.000,6434.426
44.557,34.148,6365.964
44.557,34.296,6365.895
44.628,33.556,6503.485
44.628,33.704,6433.529
44.628,33.852,6503.578
44.628,34.000,6433.744
44.628,34.148,6365.346
44.628,34.296,6232.511
44.700,33.556,6364.306
44.700,33.704,6297.337
44.700,33.852,6297.394
44.700,34.000,6364.438
44.700,34.148,6433.035
44.700,34.296,6297.625
44.700,34.444,6297.698
44.772,33.556,6166.456
44.772,33.704,6230.892
44.772,33.852,6230.914
44.772,34.000,6231.000
44.772,34.148,6296.780
44.772,34.296,6432.571
44.772,34.444,6502.571
44.772,34.593,6363.878
44.844,33.556,6165.713
44.844,33.704,6165.710
44.844,33.852,6165.840
44.844,34.000,6166.006
44.844,34.148,6230.504
44.844,34.296,6363.211
44.844,34.444,6363.155
44.844,34.593,6296.090
44.844,34.741,6230.272
44.844,34.889,6165.753
44.844,35.037,6165.523
44.916,33.704,6165.056
44.916,33.852,6102.221
44.916,34.000,6229.666
44.916,34.148,6165.263
44.916,34.296,6165.205
44.916,34.444,6165.148
44.916,34.593,6229.506
44.916,34.741,6229.567
44.916,34.889,6165.102
44.916,35.037,6164.841
44.916,35.185,6101.656
44.988,33.704,5979.399
44.988,33.852,6101.577
44.988,34.000,6101.530
44.988,34.148,6164.349
44.988,34.296,6101.287
44.988,34.444,6039.536
44.988,34.593,6101.341
44.988,34.741,6164.271
44.988,34.889,6101.395
44.988,35.037,6039.585
44.988,35.185,5978.774
44.988,35.333,5919.375
45.060,33.704,5978.539
45.060,33.852,5978.513
45.060,34.000,5978.473
45.060,34.148,6038.791
45.060,34.296,6038.825
45.060,34.444,6100.487
45.060,34.593,6038.663
45.060,34.741,5978.165
45.060,34.889,6038.597
45.060,35.037,5978.118
45.060,35.185,5860.754
45.060,35.333,5860.554
45.060,35.926,5803.129
45.060,36.074,5747.267
45.060,36.222,5747.350
45.060,36.370,5747.397
45.132,33.556,5977.519
45.132,33.704,5918.254
45.132,33.852,5918.276
45.132,34.000,5918.247
45.132,34.148,5860.172
45.132,34.296,5977.529
45.132,34.444,5977.455
45.132,34.593,5918.105
45.132,34.741,5917.959
45.132,34.889,5917.880
45.132,35.037,5859.823
45.132,35.185,5859.849
45.132,35.333,5802.877
45.132,35.481,5692.081
45.132,35.630,5746.764
45.132,35.778,5746.693
45.132,35.926,5691.837
45.132,36.074,5691.759
45.132,36.222,5691.766
45.132,36.370,5638.177
45.204,33.259,5691.754
45.204,33.407,5859.376
45.204,33.556,5859.282
45.204,33.704,5917.329
45.204,33.852,5859.221
45.204,34.000,5802.323
45.204,34.148,5802.359
45.204,34.296,5802.220
45.204,34.444,5802.128
45.204,34.593,5859.081
45.204,34.741,5802.097
45.204,34.889,5801.992
45.204,35.037,5858.928
45.204,35.185,5801.977
45.204,35.333,5746.180
45.204,35.481,5691.371
45.204,35.630,5584.727
45.204,35.778,5584.611
45.204,35.926,5637.395
45.204,36.074,5584.695
45.204,36.222,5584.692
45.204,36.370,5637.614
45.276,33.111,5584.428
45.276,33.259,5745.676
45.276,33.407,5745.612
45.276,33.556,5690.852
45.276,33.704,5690.776
45.276,33.852,5745.521
45.276,34.000,5745.572
45.276,34.148,5801.287
45.276,34.296,5745.453
45.276,34.444,5690.558
45.276,34.593,5745.287
45.276,34.741,5745.306
45.276,34.889,5636.824
45.276,35.037,5636.750
45.276,35.185,5690.454
45.276,35.333,5636.767
45.276,35.481,5690.495
45.276,35.630,5636.801
45.276,35.778,5481.403
45.276,35.926,5532.183
45.276,36.074,5532.279
45.276,36.222,5431.785
45.276,36.370,5584.411
45.348,32.667,5584.021
45.348,33.111,5636.468
45.348,33.259,5636.279
45.348,33.407,5583.415
45.348,33.556,5636.086
45.348,33.704,5583.295
45.348,33.852,5636.048
45.348,34.000,5689.764
45.348,34.148,5689.726
