"Coverage Properties"
"Custom Regions Coverage                                            "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.1000 (deg)                                           "
"Number of Points: 2638                                             "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"Constellation/Sensor:    Active                                "
"Satellite/Satellite011/Sensor/Sensor1:    Active           "
"Satellite/Satellite012/Sensor/Sensor2:    Active           "
"Satellite/Satellite021/Sensor/Sensor3:    Active           "
"Satellite/Satellite022/Sensor/Sensor4:    Active           "
"Satellite/Satellite031/Sensor/Sensor5:    Active           "
"Satellite/Satellite032/Sensor/Sensor6:    Active           "
"Satellite/Satellite041/Sensor/Sensor7:    Active           "
"Satellite/Satellite042/Sensor/Sensor8:    Active           "
"Access Interval: 1 Aug 2023 10:00:00.000 to 8 Aug 2023 10:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "

"FOM Properties"
"Average Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "

"Latitude (deg)","Longitude (deg)","FOM Value (sec)"
44.413,33.704,1852.036
44.413,33.852,1852.095
44.413,34.000,1852.213
44.485,33.704,1852.146
44.485,33.852,1858.823
44.485,34.000,1865.505
44.485,34.148,1858.808
44.557,33.556,1865.563
44.557,33.704,1858.963
44.557,33.852,1865.589
44.557,34.000,1865.543
44.557,34.148,1865.554
44.557,34.296,1858.898
44.628,33.556,1865.664
44.628,33.704,1865.769
44.628,33.852,1865.694
44.628,34.000,1865.622
44.628,34.148,1865.638
44.628,34.296,1865.705
44.700,33.556,1872.519
44.700,33.704,1879.314
44.700,33.852,1872.520
44.700,34.000,1865.752
44.700,34.148,1872.479
44.700,34.296,1872.467
44.700,34.444,1865.756
44.772,33.556,1879.415
44.772,33.704,1879.383
44.772,33.852,1879.415
44.772,34.000,1872.669
44.772,34.148,1872.589
44.772,34.296,1872.569
44.772,34.444,1872.617
44.772,34.593,1865.982
44.844,33.556,1886.320
44.844,33.704,1879.495
44.844,33.852,1879.531
44.844,34.000,1879.577
44.844,34.148,1872.758
44.844,34.296,1872.716
44.844,34.444,1872.783
44.844,34.593,1879.698
44.844,34.741,1879.599
44.844,34.889,1886.406
44.844,35.037,1886.382
44.916,33.704,1886.473
44.916,33.852,1886.496
44.916,34.000,1886.504
44.916,34.148,1879.696
44.916,34.296,1872.925
44.916,34.444,1879.771
44.916,34.593,1886.575
44.916,34.741,1886.590
44.916,34.889,1886.498
44.916,35.037,1886.468
44.916,35.185,1886.480
44.988,33.704,1886.630
44.988,33.852,1886.647
44.988,34.000,1886.638
44.988,34.148,1886.707
44.988,34.296,1879.987
44.988,34.444,1886.744
44.988,34.593,1886.737
44.988,34.741,1893.566
44.988,34.889,1886.632
44.988,35.037,1886.588
44.988,35.185,1886.601
44.988,35.333,1886.679
45.060,33.704,1893.612
45.060,33.852,1893.653
45.060,34.000,1886.820
45.060,34.148,1886.908
45.060,34.296,1893.883
45.060,34.444,1886.967
45.060,34.593,1893.744
45.060,34.741,1893.683
45.060,34.889,1893.669
45.060,35.037,1886.748
45.060,35.185,1886.765
45.060,35.333,1893.690
45.060,35.926,1894.017
45.060,36.074,1887.061
45.060,36.222,1893.863
45.060,36.370,1893.797
45.132,33.556,1893.762
45.132,33.704,1893.759
45.132,33.852,1893.808
45.132,34.000,1893.918
45.132,34.148,1894.032
45.132,34.296,1900.941
45.132,34.444,1900.949
45.132,34.593,1893.920
45.132,34.741,1893.836
45.132,34.889,1893.816
45.132,35.037,1886.969
45.132,35.185,1893.844
45.132,35.333,1893.836
45.132,35.481,1893.879
45.132,35.630,1893.982
45.132,35.778,1894.108
45.132,35.926,1901.030
45.132,36.074,1894.156
45.132,36.222,1894.044
45.132,36.370,1893.953
45.204,33.259,1893.955
45.204,33.407,1894.029
45.204,33.556,1893.955
45.204,33.704,1893.945
45.204,33.852,1894.005
45.204,34.000,1894.185
45.204,34.148,1901.138
45.204,34.296,1901.145
45.204,34.444,1908.076
45.204,34.593,1901.045
45.204,34.741,1894.032
45.204,34.889,1894.003
45.204,35.037,1894.056
45.204,35.185,1894.040
45.204,35.333,1894.021
45.204,35.481,1894.073
45.204,35.630,1894.233
45.204,35.778,1908.184
45.204,35.926,1901.215
45.204,36.074,1908.190
45.204,36.222,1901.173
45.204,36.370,1894.153
45.276,33.111,1901.195
45.276,33.259,1894.212
45.276,33.407,1901.111
45.276,33.556,1894.227
45.276,33.704,1894.177
45.276,33.852,1894.264
45.276,34.000,1908.234
45.276,34.148,1908.281
45.276,34.296,1908.272
45.276,34.444,1908.224
45.276,34.593,1901.275
45.276,34.741,1894.301
45.276,34.889,1894.241
45.276,35.037,1901.171
45.276,35.185,1901.182
45.276,35.333,1894.252
45.276,35.481,1894.325
45.276,35.630,1908.310
45.276,35.778,1908.341
45.276,35.926,1908.426
45.276,36.074,1908.343
45.276,36.222,1908.341
45.276,36.370,1894.431
45.348,32.667,1901.302
45.348,33.111,1908.352
45.348,33.259,1901.428
45.348,33.407,1901.335
45.348,33.556,1901.341
45.348,33.704,1894.479
45.348,33.852,1908.433
45.348,34.000,1908.426
45.348,34.148,1915.475
45.348,34.296,1915.471
45.348,34.444,1908.410
45.348,34.593,1908.406
45.348,34.741,1901.460
45.348,34.889,1901.451
45.348,35.037,1901.386
45.348,35.185,1901.397
45.348,35.333,1894.563
45.348,35.778,1908.561
45.348,35.926,1915.568
45.348,36.074,1908.543
45.348,36.222,1908.523
45.348,36.370,1901.600
45.420,32.519,1908.503
45.420,32.667,1908.512
45.420,32.815,1908.467
45.420,32.963,1908.492
45.420,33.111,1915.601
45.420,33.259,1915.642
45.420,33.407,1901.617
45.420,33.556,1901.613
45.420,33.704,1908.702
45.420,33.852,1908.669
45.420,34.000,1915.685
45.420,34.148,1915.642
45.420,34.296,1915.637
45.420,34.444,1908.668
45.420,34.593,1908.627
45.420,34.741,1908.707
45.420,34.889,1908.681
45.420,35.037,1901.650
45.420,35.185,1901.659
45.420,36.074,1915.764
45.420,36.222,1908.751
45.420,36.370,1908.810
45.420,36.519,1908.836
45.492,32.667,1915.767
45.492,32.815,1908.722
45.492,32.963,1908.760
45.492,33.111,1915.800
45.492,33.259,1915.846
45.492,33.407,1908.945
45.492,33.556,1901.968
45.492,33.704,1915.966
45.492,33.852,1915.986
45.492,34.000,1915.896
45.492,34.148,1915.841
45.492,34.296,1915.833
45.492,34.444,1915.869
45.492,34.593,1908.910
45.492,34.741,1915.941
45.492,34.889,1915.971
45.492,35.037,1902.014
45.492,35.185,1901.993
45.563,32.815,1916.056
45.563,32.963,1916.038
45.563,33.111,1916.034
45.563,33.259,1916.088
45.563,33.407,1916.214
45.563,33.556,1916.356
45.563,33.704,1916.241
45.563,33.852,1923.283
45.563,34.000,1916.163
45.563,34.148,1916.076
45.563,34.296,1916.064
45.563,34.444,1916.110
45.563,34.593,1923.270
45.563,34.741,1916.192
45.563,34.889,1916.218
45.563,35.037,1909.286
45.635,32.963,1916.332
45.635,33.111,1916.310
45.635,33.259,1916.378
45.635,33.407,1923.617
45.635,33.556,1930.784
45.635,33.704,1923.644
45.635,33.852,1923.523
45.635,34.000,1923.477
45.635,34.148,1916.360
45.635,34.296,1916.337
45.635,34.444,1916.428
45.635,34.593,1923.495
45.635,34.741,1923.557
45.635,34.889,1916.517
45.635,35.037,1923.721
45.707,33.111,1916.642
45.707,33.259,1916.752
45.707,33.407,1930.985
45.707,33.556,1931.058
45.707,33.704,1938.233
45.707,33.852,1923.813
45.707,34.000,1923.744
45.707,34.148,1923.745
45.707,34.296,1916.671
45.707,34.444,1923.736
45.707,34.593,1923.756
45.707,34.741,1923.830
45.707,34.889,1916.915
45.779,33.407,1931.273
45.779,33.556,1938.453
45.779,33.704,1938.452
45.779,33.852,1931.293
45.779,34.000,1924.059
45.779,34.148,1924.058
45.779,34.296,1924.117
45.779,34.444,1924.036
