"Coverage Properties"
"Custom Regions Coverage                                            "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.1000 (deg)                                           "
"Number of Points: 2638                                             "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"Constellation/Sensors:    Active                               "
"Satellite/Satellite011/Sensor/Sensor1:    Active           "
"Satellite/Satellite012/Sensor/Sensor2:    Active           "
"Satellite/Satellite021/Sensor/Sensor3:    Active           "
"Satellite/Satellite022/Sensor/Sensor4:    Active           "
"Satellite/Satellite031/Sensor/Sensor5:    Active           "
"Satellite/Satellite032/Sensor/Sensor6:    Active           "
"Satellite/Satellite041/Sensor/Sensor7:    Active           "
"Satellite/Satellite042/Sensor/Sensor8:    Active           "
"Access Interval: 1 Jun 2023 10:00:00.000 to 8 Jun 2023 10:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "

"FOM Properties"
"Average Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "

"Latitude (deg)","Longitude (deg)","FOM Value (sec)"
44.413,33.704,13110.107
44.413,33.852,12830.874
44.413,34.000,12306.814
44.485,33.704,12563.737
44.485,33.852,12306.734
44.485,34.000,12562.950
44.485,34.148,12562.812
44.557,33.556,12563.369
44.557,33.704,13109.763
44.557,33.852,12830.677
44.557,34.000,12562.983
44.557,34.148,12306.104
44.557,34.296,12306.000
44.628,33.556,12306.159
44.628,33.704,12562.864
44.628,33.852,12830.377
44.628,34.000,12830.293
44.628,34.148,12562.671
44.628,34.296,12306.076
44.700,33.556,12562.348
44.700,33.704,12305.748
44.700,33.852,12305.850
44.700,34.000,12562.656
44.700,34.148,12563.022
44.700,34.296,12830.365
44.700,34.444,12563.135
44.772,33.556,12305.468
44.772,33.704,12305.519
44.772,33.852,12305.568
44.772,34.000,12305.870
44.772,34.148,12562.793
44.772,34.296,12830.753
44.772,34.444,12562.888
44.772,34.593,12305.883
44.844,33.556,12305.165
44.844,33.704,12305.337
44.844,33.852,12059.564
44.844,34.000,12305.853
44.844,34.148,12562.406
44.844,34.296,12305.794
44.844,34.444,12305.949
44.844,34.593,12305.916
44.844,34.741,12562.177
44.844,34.889,12305.357
44.844,35.037,12305.172
44.916,33.704,12059.341
44.916,33.852,12305.571
44.916,34.000,12305.532
44.916,34.148,12305.315
44.916,34.296,12305.221
44.916,34.444,12305.322
44.916,34.593,12305.522
44.916,34.741,12059.357
44.916,34.889,12305.404
44.916,35.037,12305.169
44.916,35.185,12305.154
44.988,33.704,11822.689
44.988,33.852,12305.096
44.988,34.000,12304.937
44.988,34.148,12304.939
44.988,34.296,11822.315
44.988,34.444,12304.932
44.988,34.593,12304.912
44.988,34.741,12305.048
44.988,34.889,11822.613
44.988,35.037,11822.745
44.988,35.185,11822.730
44.988,35.333,11822.707
45.060,33.704,12305.157
45.060,33.852,12304.843
45.060,34.000,12304.714
45.060,34.148,12058.489
45.060,34.296,12304.613
45.060,34.444,12058.382
45.060,34.593,12058.488
45.060,34.741,12304.788
45.060,34.889,12058.859
45.060,35.037,11376.250
45.060,35.185,11822.602
45.060,35.333,12058.880
45.060,35.926,12304.593
45.060,36.074,12058.501
45.060,36.222,12304.694
45.060,36.370,12304.794
45.132,33.556,12058.668
45.132,33.704,11821.979
45.132,33.852,11375.827
45.132,34.000,12058.523
45.132,34.148,12304.440
45.132,34.296,12304.368
45.132,34.444,12304.418
45.132,34.593,12058.349
45.132,34.741,11594.415
45.132,34.889,11594.564
45.132,35.037,12304.803
45.132,35.185,12304.794
45.132,35.333,11821.963
45.132,35.481,11594.421
45.132,35.630,12058.338
45.132,35.778,12304.416
45.132,35.926,12304.347
45.132,36.074,12304.398
45.132,36.222,12058.459
45.132,36.370,11594.531
45.204,33.259,12058.239
45.204,33.407,12058.262
45.204,33.556,12058.235
45.204,33.704,12058.237
45.204,33.852,11821.642
45.204,34.000,11594.245
45.204,34.148,12058.232
45.204,34.296,12304.376
45.204,34.444,11821.657
45.204,34.593,11594.112
45.204,34.741,11375.476
45.204,34.889,12058.135
45.204,35.037,12058.102
45.204,35.185,12058.121
45.204,35.333,12058.123
45.204,35.481,11594.187
45.204,35.630,11594.126
45.204,35.778,11821.601
45.204,35.926,12304.351
45.204,36.074,12058.131
45.204,36.222,11375.350
45.204,36.370,11594.091
45.276,33.111,12304.172
45.276,33.259,12304.125
45.276,33.407,11821.265
45.276,33.556,11821.278
45.276,33.704,12304.111
45.276,33.852,12304.163
45.276,34.000,11821.435
45.276,34.148,11593.998
45.276,34.296,10961.276
45.276,34.444,11375.153
45.276,34.593,11821.582
45.276,34.741,12304.134
45.276,34.889,12057.890
45.276,35.037,11821.133
45.276,35.185,11821.117
45.276,35.333,11821.344
45.276,35.481,12304.121
45.276,35.630,11821.486
45.276,35.778,11375.104
45.276,35.926,10961.306
45.276,36.074,10961.244
45.276,36.222,11593.837
45.276,36.370,12057.718
45.348,32.667,11164.127
45.348,33.111,11821.227
45.348,33.259,12057.591
45.348,33.407,12057.632
45.348,33.556,12057.609
45.348,33.704,12057.587
45.348,33.852,11821.174
45.348,34.000,11593.808
45.348,34.148,11164.100
45.348,34.296,11164.067
45.348,34.444,11593.810
45.348,34.593,11593.823
45.348,34.741,11821.188
45.348,34.889,12057.521
45.348,35.037,12057.517
45.348,35.185,12057.532
45.348,35.333,12057.511
45.348,35.778,11164.101
45.348,35.926,10765.095
45.348,36.074,10960.825
45.348,36.222,11374.663
45.348,36.370,11374.710
45.420,32.519,11593.596
45.420,32.667,11821.353
45.420,32.815,11374.692
45.420,32.963,11374.427
45.420,33.111,11374.436
45.420,33.259,11593.508
45.420,33.407,12303.667
45.420,33.556,12057.498
45.420,33.704,11593.480
45.420,33.852,11374.401
45.420,34.000,11374.420
45.420,34.148,11374.710
45.420,34.296,12057.726
45.420,34.444,11593.455
45.420,34.593,11374.437
45.420,34.741,11374.386
45.420,34.889,11374.654
45.420,35.037,12303.655
45.420,35.185,12057.465
45.420,36.074,11374.427
45.420,36.222,11163.358
45.420,36.370,11163.269
45.420,36.519,11374.142
45.492,32.667,11820.667
45.492,32.815,11820.751
45.492,32.963,11593.242
45.492,33.111,11593.122
45.492,33.259,11374.283
45.492,33.407,11163.573
45.492,33.556,11163.523
45.492,33.704,11593.066
45.492,33.852,11593.126
45.492,34.000,11374.466
45.492,34.148,11820.678
45.492,34.296,11820.601
45.492,34.444,11820.698
45.492,34.593,11593.139
45.492,34.741,11374.318
45.492,34.889,11374.287
45.492,35.037,11163.599
45.492,35.185,10960.595
45.563,32.815,11820.417
45.563,32.963,12057.089
45.563,33.111,11374.258
45.563,33.259,10960.104
45.563,33.407,10959.884
45.563,33.556,10959.896
45.563,33.704,10960.153
45.563,33.852,11163.683
45.563,34.000,12057.027
45.563,34.148,11820.336
45.563,34.296,11820.258
45.563,34.444,11820.319
45.563,34.593,11593.211
45.563,34.741,11374.262
45.563,34.889,10960.276
45.563,35.037,10764.040
45.635,32.963,11373.810
45.635,33.111,11373.696
45.635,33.259,10959.920
45.635,33.407,10764.038
45.635,33.556,10764.036
45.635,33.704,11373.713
45.635,33.852,11373.660
45.635,34.000,11373.798
45.635,34.148,11820.175
45.635,34.296,11820.237
45.635,34.444,11820.179
45.635,34.593,11592.650
45.635,34.741,11162.897
45.635,34.889,10763.965
45.635,35.037,10763.929
45.707,33.111,11373.384
45.707,33.259,11162.789
45.707,33.407,10959.947
45.707,33.556,11162.918
45.707,33.704,11162.750
45.707,33.852,11373.327
45.707,34.000,11373.356
45.707,34.148,11162.742
45.707,34.296,11162.934
45.707,34.444,10959.738
45.707,34.593,11162.531
45.707,34.741,11162.433
45.707,34.889,11162.496
45.779,33.407,11819.699
45.779,33.556,11819.696
45.779,33.704,11373.369
45.779,33.852,10959.395
45.779,34.000,10763.621
45.779,34.148,10763.316
45.779,34.296,10763.148
45.779,34.444,10763.165
45.779,34.593,10763.422
45.779,34.741,10763.436
45.779,34.889,11162.357
45.851,33.704,11373.170
45.851,33.852,10574.600
45.851,34.000,10574.092
45.851,34.148,10573.875
45.851,34.296,10573.913
45.851,34.444,10573.833
45.851,34.593,10573.949
45.851,34.741,10763.144
45.851,34.889,11162.105
45.923,33.704,10958.880
45.923,33.852,11161.773
45.923,34.000,10762.959
45.923,34.148,10391.329
45.923,34.296,10391.156
45.923,34.444,10391.273
45.923,34.593,10762.814
45.923,34.741,11161.527
45.923,34.889,10958.498
45.995,33.704,10573.566
45.995,33.852,10573.644
