"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 10:19:11.069,1 Jun 2023 10:23:41.425,270.357
2,1 Jun 2023 11:53:50.062,1 Jun 2023 11:58:22.920,272.858
3,1 Jun 2023 13:28:01.864,1 Jun 2023 13:31:25.131,203.267
4,2 Jun 2023 07:20:42.370,2 Jun 2023 07:23:01.785,139.415
5,2 Jun 2023 08:52:50.505,2 Jun 2023 08:57:41.295,290.790
6,2 Jun 2023 10:27:43.871,2 Jun 2023 10:32:06.765,262.894
7,2 Jun 2023 12:02:02.651,2 Jun 2023 12:06:40.065,277.414
8,2 Jun 2023 13:36:49.059,2 Jun 2023 13:39:02.192,133.133
9,3 Jun 2023 07:27:09.713,3 Jun 2023 07:31:40.446,270.733
10,3 Jun 2023 09:01:16.319,3 Jun 2023 09:05:57.086,280.767
11,3 Jun 2023 10:36:08.541,3 Jun 2023 10:40:34.443,265.901
12,3 Jun 2023 12:10:16.215,3 Jun 2023 12:14:35.745,259.530
13,4 Jun 2023 07:35:11.205,4 Jun 2023 07:40:00.821,289.616
14,4 Jun 2023 09:09:49.602,4 Jun 2023 09:14:17.774,268.172
15,4 Jun 2023 10:44:24.518,4 Jun 2023 10:48:58.625,274.108
16,4 Jun 2023 12:18:39.523,4 Jun 2023 12:21:54.827,195.304
17,5 Jun 2023 06:10:32.873,5 Jun 2023 06:13:44.326,191.453
18,5 Jun 2023 07:43:26.208,5 Jun 2023 07:48:16.001,289.793
19,5 Jun 2023 09:18:21.233,5 Jun 2023 09:22:44.034,262.801
20,5 Jun 2023 10:52:36.933,5 Jun 2023 10:57:13.338,276.404
21,5 Jun 2023 12:27:41.766,5 Jun 2023 12:29:23.382,101.615
22,6 Jun 2023 06:17:39.726,6 Jun 2023 06:22:17.129,277.403
23,6 Jun 2023 07:51:54.277,6 Jun 2023 07:56:32.462,278.185
24,6 Jun 2023 09:26:44.060,6 Jun 2023 09:31:11.582,267.523
25,6 Jun 2023 11:00:51.475,6 Jun 2023 11:05:01.250,249.776
26,7 Jun 2023 06:25:45.330,7 Jun 2023 06:30:35.787,290.458
27,7 Jun 2023 08:00:28.104,7 Jun 2023 08:04:54.346,266.242
28,7 Jun 2023 09:34:58.836,7 Jun 2023 09:39:34.139,275.303
29,7 Jun 2023 11:09:18.134,7 Jun 2023 11:12:22.496,184.362
30,8 Jun 2023 05:00:38.094,8 Jun 2023 05:04:24.698,226.604
31,8 Jun 2023 06:34:02.544,8 Jun 2023 06:38:50.763,288.219
32,8 Jun 2023 08:08:58.262,8 Jun 2023 08:13:21.334,263.072
33,8 Jun 2023 09:43:11.130,8 Jun 2023 09:47:45.661,274.531

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 11:06:39.035,1 Jun 2023 11:11:02.143,263.108
2,1 Jun 2023 12:40:51.722,1 Jun 2023 12:45:26.076,274.354
3,1 Jun 2023 14:16:29.131,1 Jun 2023 14:17:12.546,43.415
4,2 Jun 2023 08:05:51.509,2 Jun 2023 08:10:33.988,282.479
5,2 Jun 2023 09:40:13.317,2 Jun 2023 09:44:48.756,275.439
6,2 Jun 2023 11:14:59.904,2 Jun 2023 11:19:29.350,269.446
7,2 Jun 2023 12:49:07.868,2 Jun 2023 12:53:02.968,235.101
8,3 Jun 2023 06:42:30.847,3 Jun 2023 06:43:47.042,76.194
9,3 Jun 2023 08:14:00.796,3 Jun 2023 08:18:51.242,290.446
10,3 Jun 2023 09:48:47.389,3 Jun 2023 09:53:11.901,264.512
11,3 Jun 2023 11:23:13.654,3 Jun 2023 11:27:50.215,276.561
12,3 Jun 2023 12:57:39.235,3 Jun 2023 13:00:29.136,169.900
13,4 Jun 2023 06:48:37.059,4 Jun 2023 06:52:44.484,247.424
14,4 Jun 2023 08:22:20.232,4 Jun 2023 08:27:06.258,286.026
15,4 Jun 2023 09:57:15.679,4 Jun 2023 10:01:39.418,263.739
16,4 Jun 2023 11:31:26.091,4 Jun 2023 11:35:57.349,271.257
17,5 Jun 2023 06:56:24.037,5 Jun 2023 07:01:09.688,285.651
18,5 Jun 2023 08:30:51.694,5 Jun 2023 08:35:24.602,272.909
19,5 Jun 2023 10:05:34.796,5 Jun 2023 10:10:05.983,271.187
20,5 Jun 2023 11:39:44.122,5 Jun 2023 11:43:26.224,222.102
21,6 Jun 2023 05:32:45.182,6 Jun 2023 05:34:35.566,110.385
22,6 Jun 2023 07:04:34.903,6 Jun 2023 07:09:25.976,291.073
23,6 Jun 2023 08:39:25.388,6 Jun 2023 08:43:48.861,263.473
24,6 Jun 2023 10:13:47.848,6 Jun 2023 10:18:25.257,277.409
25,6 Jun 2023 11:48:21.509,6 Jun 2023 11:50:57.031,155.522
26,7 Jun 2023 05:39:01.770,7 Jun 2023 05:43:22.298,260.529
27,7 Jun 2023 07:12:57.639,7 Jun 2023 07:17:41.258,283.619
28,7 Jun 2023 08:47:51.949,7 Jun 2023 08:52:16.609,264.660
29,7 Jun 2023 10:22:00.686,7 Jun 2023 10:26:27.423,266.737
30,8 Jun 2023 05:46:57.710,8 Jun 2023 05:51:45.059,287.349
31,8 Jun 2023 07:21:30.176,8 Jun 2023 07:26:00.693,270.516
32,8 Jun 2023 08:56:09.450,8 Jun 2023 09:00:42.205,272.755

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 14:46:38.290,1 Jun 2023 14:51:28.337,290.047
2,1 Jun 2023 16:21:20.229,1 Jun 2023 16:25:44.821,264.593
3,1 Jun 2023 17:55:53.487,1 Jun 2023 18:00:26.612,273.125
4,1 Jun 2023 19:30:07.713,1 Jun 2023 19:33:21.654,193.941
5,2 Jun 2023 13:21:43.314,2 Jun 2023 13:25:16.491,213.177
6,2 Jun 2023 14:54:55.628,2 Jun 2023 14:59:43.883,288.255
7,2 Jun 2023 16:29:52.761,2 Jun 2023 16:34:12.668,259.906
8,2 Jun 2023 18:04:06.247,2 Jun 2023 18:08:41.999,275.752
9,2 Jun 2023 19:39:13.561,2 Jun 2023 19:40:49.161,95.600
10,3 Jun 2023 13:29:07.605,3 Jun 2023 13:33:47.703,280.098
11,3 Jun 2023 15:03:26.120,3 Jun 2023 15:08:01.271,275.150
12,3 Jun 2023 16:38:15.514,3 Jun 2023 16:42:41.632,266.118
13,3 Jun 2023 18:12:21.555,3 Jun 2023 18:16:29.432,247.877
14,4 Jun 2023 12:06:00.611,4 Jun 2023 12:06:48.944,48.333
15,4 Jun 2023 13:37:16.051,4 Jun 2023 13:42:06.243,290.192
16,4 Jun 2023 15:12:01.906,4 Jun 2023 15:16:24.580,262.674
17,4 Jun 2023 16:46:30.763,4 Jun 2023 16:51:05.221,274.458
18,4 Jun 2023 18:20:49.505,4 Jun 2023 18:23:52.119,182.614
19,5 Jun 2023 12:12:01.622,5 Jun 2023 12:15:59.021,237.399
20,5 Jun 2023 13:45:35.396,5 Jun 2023 13:50:21.697,286.301
21,5 Jun 2023 15:20:32.784,5 Jun 2023 15:24:53.141,260.357
22,5 Jun 2023 16:54:43.523,5 Jun 2023 16:59:17.332,273.810
23,5 Jun 2023 18:30:24.507,5 Jun 2023 18:30:59.448,34.941
24,6 Jun 2023 12:19:42.538,6 Jun 2023 12:24:26.641,284.103
25,6 Jun 2023 13:54:07.569,6 Jun 2023 13:58:40.008,272.439
26,6 Jun 2023 15:28:53.735,6 Jun 2023 15:33:21.735,268.000
27,6 Jun 2023 17:03:00.323,6 Jun 2023 17:06:54.740,234.417
28,7 Jun 2023 10:56:16.803,7 Jun 2023 10:57:47.300,90.498
29,7 Jun 2023 12:27:53.549,7 Jun 2023 12:32:44.034,290.485
30,7 Jun 2023 14:02:43.267,7 Jun 2023 14:07:04.547,261.280
31,7 Jun 2023 15:37:07.971,7 Jun 2023 15:41:43.742,275.771
32,7 Jun 2023 17:11:32.741,7 Jun 2023 17:14:22.216,169.475

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 13:59:59.164,1 Jun 2023 14:04:14.057,254.893
2,1 Jun 2023 15:33:49.344,1 Jun 2023 15:38:32.991,283.647
3,1 Jun 2023 17:08:45.970,1 Jun 2023 17:13:07.231,261.261
4,1 Jun 2023 18:42:54.235,1 Jun 2023 18:47:24.617,270.382
5,2 Jun 2023 14:07:51.978,2 Jun 2023 14:12:38.632,286.654
6,2 Jun 2023 15:42:22.981,2 Jun 2023 15:46:52.493,269.512
7,2 Jun 2023 17:17:05.154,2 Jun 2023 17:21:35.049,269.895
8,2 Jun 2023 18:51:13.190,2 Jun 2023 18:54:53.038,219.848
9,3 Jun 2023 12:44:05.272,3 Jun 2023 12:46:11.269,125.997
10,3 Jun 2023 14:16:04.528,3 Jun 2023 14:20:55.098,290.570
11,3 Jun 2023 15:50:57.986,3 Jun 2023 15:55:18.306,260.320
12,3 Jun 2023 17:25:18.435,3 Jun 2023 17:29:55.235,276.801
13,3 Jun 2023 18:59:52.489,3 Jun 2023 19:02:25.556,153.067
14,4 Jun 2023 12:50:28.746,4 Jun 2023 12:54:54.681,265.935
15,4 Jun 2023 14:24:30.124,4 Jun 2023 14:29:11.080,280.956
16,4 Jun 2023 15:59:24.989,4 Jun 2023 16:03:47.569,262.580
17,4 Jun 2023 17:33:31.885,4 Jun 2023 17:37:57.617,265.732
18,5 Jun 2023 12:58:28.361,5 Jun 2023 13:03:16.878,288.517
19,5 Jun 2023 14:33:04.685,5 Jun 2023 14:37:31.755,267.070
20,5 Jun 2023 16:07:42.776,5 Jun 2023 16:12:14.354,271.578
21,5 Jun 2023 17:41:53.241,5 Jun 2023 17:45:16.246,203.005
22,6 Jun 2023 11:34:13.539,6 Jun 2023 11:36:58.043,164.504
23,6 Jun 2023 13:06:42.972,6 Jun 2023 13:11:32.804,289.832
24,6 Jun 2023 14:41:38.713,6 Jun 2023 14:45:58.577,259.864
25,6 Jun 2023 16:15:55.651,6 Jun 2023 16:20:32.508,276.857
26,6 Jun 2023 17:50:42.041,6 Jun 2023 17:52:53.640,131.599
27,7 Jun 2023 11:41:00.764,7 Jun 2023 11:45:34.730,273.966
28,7 Jun 2023 13:15:11.184,7 Jun 2023 13:19:49.349,278.165
29,7 Jun 2023 14:50:03.657,7 Jun 2023 14:54:27.752,264.094
30,7 Jun 2023 16:24:09.825,7 Jun 2023 16:28:28.766,258.941

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 19:17:18.803,1 Jun 2023 19:18:18.436,59.633
