"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 10:20:19.656,1 Jun 2023 10:22:28.725,129.069
2,1 Jun 2023 11:53:53.020,1 Jun 2023 11:56:26.777,153.757
3,1 Jun 2023 13:26:59.028,1 Jun 2023 13:28:28.466,89.438
4,2 Jun 2023 08:40:51.129,2 Jun 2023 08:43:57.889,186.760
5,2 Jun 2023 10:15:24.772,2 Jun 2023 10:17:14.813,110.041
6,2 Jun 2023 11:48:24.675,2 Jun 2023 11:51:13.752,169.077
7,3 Jun 2023 08:35:35.952,3 Jun 2023 08:38:37.138,181.186
8,3 Jun 2023 10:10:14.247,3 Jun 2023 10:12:04.114,109.866
9,3 Jun 2023 11:43:03.668,3 Jun 2023 11:45:52.617,168.948
10,4 Jun 2023 06:58:38.200,4 Jun 2023 06:59:55.561,77.361
11,4 Jun 2023 08:30:34.539,4 Jun 2023 08:33:20.609,166.069
12,4 Jun 2023 10:04:58.189,4 Jun 2023 10:07:01.908,123.719
13,4 Jun 2023 11:37:42.779,4 Jun 2023 11:40:05.389,142.610
14,5 Jun 2023 06:51:51.190,5 Jun 2023 06:54:51.560,180.370
15,5 Jun 2023 08:25:39.637,5 Jun 2023 08:28:04.763,145.126
16,5 Jun 2023 09:59:33.049,5 Jun 2023 10:01:59.022,145.973
17,5 Jun 2023 11:32:28.392,5 Jun 2023 11:34:18.416,110.023
18,6 Jun 2023 06:46:28.080,6 Jun 2023 06:49:36.880,188.800
19,6 Jun 2023 08:20:51.029,6 Jun 2023 08:22:50.188,119.160
20,6 Jun 2023 09:54:07.639,6 Jun 2023 09:56:49.469,161.830
21,6 Jun 2023 11:27:35.906,6 Jun 2023 11:28:40.944,65.037
22,7 Jun 2023 06:41:10.395,7 Jun 2023 06:44:15.236,184.841
23,7 Jun 2023 08:15:49.621,7 Jun 2023 08:17:37.741,108.120
24,7 Jun 2023 09:48:42.340,7 Jun 2023 09:51:34.225,171.885
25,8 Jun 2023 05:04:47.381,8 Jun 2023 05:05:14.800,27.419
26,8 Jun 2023 06:36:01.511,8 Jun 2023 06:38:57.782,176.271
27,8 Jun 2023 08:10:35.260,8 Jun 2023 08:12:27.296,112.036
28,8 Jun 2023 09:43:21.980,8 Jun 2023 09:46:02.612,160.632

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jun 2023 11:07:26.151,1 Jun 2023 11:09:17.307,111.156
2,1 Jun 2023 12:40:14.268,1 Jun 2023 12:42:59.063,164.795
3,2 Jun 2023 07:55:08.029,2 Jun 2023 07:55:26.148,18.120
4,2 Jun 2023 07:55:43.760,2 Jun 2023 07:57:12.524,88.764
5,2 Jun 2023 09:27:52.492,2 Jun 2023 09:30:31.991,159.498
6,2 Jun 2023 11:02:06.590,2 Jun 2023 11:04:18.081,131.491
7,2 Jun 2023 12:34:53.656,2 Jun 2023 12:36:49.253,115.597
8,3 Jun 2023 07:48:59.639,3 Jun 2023 07:52:04.422,184.782
9,3 Jun 2023 09:22:57.188,3 Jun 2023 09:25:16.715,139.527
10,3 Jun 2023 10:56:42.927,3 Jun 2023 10:59:12.909,149.982
11,3 Jun 2023 12:29:42.650,3 Jun 2023 12:31:24.918,102.268
12,4 Jun 2023 07:43:38.809,4 Jun 2023 07:46:47.634,188.825
13,4 Jun 2023 09:18:07.253,4 Jun 2023 09:20:02.395,115.143
14,4 Jun 2023 10:51:15.695,4 Jun 2023 10:54:01.696,166.001
15,4 Jun 2023 12:25:04.123,4 Jun 2023 12:25:43.596,39.473
16,5 Jun 2023 07:38:22.585,5 Jun 2023 07:41:25.277,182.693
17,5 Jun 2023 09:13:02.073,5 Jun 2023 09:14:50.907,108.834
18,5 Jun 2023 10:45:52.757,5 Jun 2023 10:48:43.984,171.228
19,6 Jun 2023 06:01:40.088,6 Jun 2023 06:02:37.319,57.231
20,6 Jun 2023 07:33:17.266,6 Jun 2023 07:36:09.224,171.958
21,6 Jun 2023 09:07:46.803,6 Jun 2023 09:09:44.462,117.659
22,6 Jun 2023 10:40:32.004,6 Jun 2023 10:43:02.978,150.974
23,7 Jun 2023 05:54:45.756,7 Jun 2023 05:57:38.026,172.269
24,7 Jun 2023 07:28:23.399,7 Jun 2023 07:30:52.849,149.450
25,7 Jun 2023 09:02:23.404,7 Jun 2023 09:04:44.555,141.151
26,7 Jun 2023 10:35:15.007,7 Jun 2023 10:37:09.393,114.385
27,8 Jun 2023 05:49:18.250,8 Jun 2023 05:52:25.600,187.350
28,8 Jun 2023 07:23:35.316,8 Jun 2023 07:25:38.057,122.741
29,8 Jun 2023 08:57:01.242,8 Jun 2023 08:59:36.877,155.635

