"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 04:46:54.113,2 Aug 2023 04:51:06.068,251.955
2,2 Aug 2023 06:33:22.330,2 Aug 2023 06:36:39.660,197.330
3,2 Aug 2023 08:18:45.708,2 Aug 2023 08:22:38.333,232.625
4,3 Aug 2023 04:17:33.929,3 Aug 2023 04:21:46.642,252.713
5,3 Aug 2023 06:03:57.431,3 Aug 2023 06:07:14.365,196.935
6,3 Aug 2023 07:49:28.249,3 Aug 2023 07:53:22.136,233.887
7,4 Aug 2023 03:48:16.359,4 Aug 2023 03:52:26.512,250.153
8,4 Aug 2023 05:34:32.015,4 Aug 2023 05:37:51.058,199.043
9,4 Aug 2023 07:20:09.060,4 Aug 2023 07:24:03.278,234.218
10,5 Aug 2023 03:18:58.198,5 Aug 2023 03:23:05.625,247.427
11,5 Aug 2023 05:05:06.424,5 Aug 2023 05:08:29.416,202.992
12,5 Aug 2023 06:50:50.301,5 Aug 2023 06:54:42.264,231.963
13,5 Aug 2023 08:37:16.979,5 Aug 2023 08:37:59.472,42.493
14,6 Aug 2023 02:49:43.191,6 Aug 2023 02:53:43.466,240.275
15,6 Aug 2023 04:35:38.683,6 Aug 2023 04:39:08.118,209.435
16,6 Aug 2023 06:21:31.804,6 Aug 2023 06:25:21.188,229.385
17,6 Aug 2023 08:07:26.231,6 Aug 2023 08:09:01.552,95.321
18,7 Aug 2023 02:20:33.240,7 Aug 2023 02:24:19.874,226.634
19,7 Aug 2023 04:06:09.684,7 Aug 2023 04:09:47.156,217.472
20,7 Aug 2023 05:52:13.398,7 Aug 2023 05:55:59.202,225.804
21,7 Aug 2023 07:37:46.777,7 Aug 2023 07:39:52.246,125.469
22,8 Aug 2023 01:51:36.666,8 Aug 2023 01:54:54.575,197.909
23,8 Aug 2023 03:36:40.970,8 Aug 2023 03:40:26.476,225.507
24,8 Aug 2023 05:22:54.900,8 Aug 2023 05:26:35.787,220.887
25,8 Aug 2023 07:08:17.498,8 Aug 2023 07:10:43.876,146.378

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 03:54:55.272,2 Aug 2023 03:58:11.564,196.292
2,2 Aug 2023 05:39:57.924,2 Aug 2023 05:43:43.677,225.753
3,2 Aug 2023 07:26:12.160,2 Aug 2023 07:29:52.868,220.708
4,2 Aug 2023 09:11:34.497,2 Aug 2023 09:14:01.481,146.984
5,3 Aug 2023 03:26:48.797,3 Aug 2023 03:28:42.212,113.415
6,3 Aug 2023 05:10:30.664,3 Aug 2023 05:14:23.204,232.540
7,3 Aug 2023 06:56:53.330,3 Aug 2023 07:00:28.930,215.600
8,3 Aug 2023 08:42:09.564,3 Aug 2023 08:44:50.114,160.549
9,4 Aug 2023 02:57:54.458,4 Aug 2023 02:59:08.925,74.467
10,4 Aug 2023 04:41:04.869,4 Aug 2023 04:45:03.000,238.131
11,4 Aug 2023 06:27:33.900,4 Aug 2023 06:31:04.454,210.554
12,4 Aug 2023 08:12:46.546,4 Aug 2023 08:15:37.999,171.453
13,5 Aug 2023 04:11:40.018,5 Aug 2023 04:15:44.633,244.615
14,5 Aug 2023 05:58:13.564,5 Aug 2023 06:01:39.318,205.754
15,5 Aug 2023 07:43:25.384,5 Aug 2023 07:46:43.332,197.948
16,6 Aug 2023 03:42:16.993,6 Aug 2023 03:46:26.262,249.269
17,6 Aug 2023 05:28:52.054,6 Aug 2023 05:32:13.919,201.865
18,6 Aug 2023 07:14:05.635,6 Aug 2023 07:17:40.876,215.241
