"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 03:51:41.090,2 Aug 2023 03:53:10.861,89.771
2,2 Aug 2023 05:21:49.445,2 Aug 2023 05:24:50.648,181.202
3,2 Aug 2023 06:54:23.827,2 Aug 2023 06:56:45.763,141.936
4,2 Aug 2023 08:25:33.164,2 Aug 2023 08:28:20.656,167.492
5,3 Aug 2023 03:19:39.764,3 Aug 2023 03:20:54.499,74.736
6,3 Aug 2023 04:49:35.705,3 Aug 2023 04:52:40.531,184.827
7,3 Aug 2023 06:22:13.733,3 Aug 2023 06:24:31.557,137.824
8,3 Aug 2023 07:53:24.165,3 Aug 2023 07:56:19.153,174.988
9,4 Aug 2023 02:47:49.569,4 Aug 2023 02:48:37.251,47.682
10,4 Aug 2023 04:17:22.560,4 Aug 2023 04:20:30.363,187.803
11,4 Aug 2023 05:50:03.253,4 Aug 2023 05:52:16.847,133.594
12,4 Aug 2023 07:21:15.703,4 Aug 2023 07:24:13.901,178.199
13,5 Aug 2023 02:15:54.708,5 Aug 2023 02:16:09.969,15.260
14,5 Aug 2023 03:45:09.939,5 Aug 2023 03:48:20.104,190.165
15,5 Aug 2023 05:17:52.324,5 Aug 2023 05:20:02.396,130.071
16,5 Aug 2023 06:49:06.704,5 Aug 2023 06:52:06.755,180.051
17,6 Aug 2023 03:12:58.168,6 Aug 2023 03:16:10.961,192.793
18,6 Aug 2023 04:45:40.937,6 Aug 2023 04:47:50.897,129.960
19,6 Aug 2023 06:16:57.138,6 Aug 2023 06:19:58.702,181.564
20,7 Aug 2023 02:40:47.286,7 Aug 2023 02:44:02.525,195.239
21,7 Aug 2023 04:13:29.115,7 Aug 2023 04:15:39.437,130.322
22,7 Aug 2023 05:44:47.883,7 Aug 2023 05:47:49.586,181.703
23,8 Aug 2023 02:08:37.376,8 Aug 2023 02:11:53.810,196.435
24,8 Aug 2023 03:41:16.922,8 Aug 2023 03:43:28.051,131.128
25,8 Aug 2023 05:12:38.917,8 Aug 2023 05:15:39.410,180.494
26,8 Aug 2023 06:44:53.644,8 Aug 2023 06:45:30.111,36.467

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 04:35:52.001,2 Aug 2023 04:39:10.201,198.199
2,2 Aug 2023 06:08:17.251,2 Aug 2023 06:10:39.757,142.506
3,2 Aug 2023 07:39:56.922,2 Aug 2023 07:42:52.297,175.374
4,2 Aug 2023 09:11:35.265,2 Aug 2023 09:13:03.178,87.913
5,3 Aug 2023 04:03:43.036,3 Aug 2023 04:07:00.453,197.416
6,3 Aug 2023 05:36:01.733,3 Aug 2023 05:38:28.831,147.098
7,3 Aug 2023 07:07:48.876,3 Aug 2023 07:10:41.301,172.425
8,3 Aug 2023 08:39:18.168,3 Aug 2023 08:40:57.822,99.654
9,4 Aug 2023 03:31:34.203,4 Aug 2023 03:34:50.316,196.113
10,4 Aug 2023 05:03:46.964,4 Aug 2023 05:06:18.065,151.101
11,4 Aug 2023 06:35:41.190,4 Aug 2023 06:38:29.636,168.446
12,4 Aug 2023 08:07:03.876,4 Aug 2023 08:08:55.487,111.612
13,5 Aug 2023 02:59:25.013,5 Aug 2023 03:02:39.866,194.853
14,5 Aug 2023 04:31:32.694,5 Aug 2023 04:34:07.462,154.769
15,5 Aug 2023 06:03:34.015,5 Aug 2023 06:06:17.395,163.380
16,5 Aug 2023 07:34:51.162,5 Aug 2023 07:36:50.061,118.899
17,6 Aug 2023 02:27:17.300,6 Aug 2023 02:30:28.889,191.589
18,6 Aug 2023 03:59:18.844,6 Aug 2023 04:01:57.006,158.162
19,6 Aug 2023 05:31:27.086,6 Aug 2023 05:34:05.156,158.070
20,6 Aug 2023 07:02:39.185,6 Aug 2023 07:04:42.635,123.450
21,7 Aug 2023 01:55:10.653,7 Aug 2023 01:58:17.252,186.599
22,7 Aug 2023 03:27:03.419,7 Aug 2023 03:29:46.678,163.259
23,7 Aug 2023 04:59:17.807,7 Aug 2023 05:01:52.604,154.796
24,7 Aug 2023 06:30:28.048,7 Aug 2023 06:32:33.619,125.572
25,8 Aug 2023 01:23:06.904,8 Aug 2023 01:26:05.182,178.278
26,8 Aug 2023 02:54:47.071,8 Aug 2023 02:57:36.457,169.386
27,8 Aug 2023 04:27:08.457,8 Aug 2023 04:29:39.586,151.129
28,8 Aug 2023 05:58:17.627,8 Aug 2023 06:00:42.990,145.363

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:14:47.647,1 Aug 2023 10:17:22.146,154.499
2,1 Aug 2023 11:46:01.209,1 Aug 2023 11:48:55.947,174.738
3,1 Aug 2023 13:18:32.933,1 Aug 2023 13:20:53.069,140.137
4,1 Aug 2023 14:49:39.362,1 Aug 2023 14:52:19.831,160.469
5,2 Aug 2023 09:43:37.589,2 Aug 2023 09:45:08.643,91.054
6,2 Aug 2023 11:13:47.265,2 Aug 2023 11:16:47.056,179.791
7,2 Aug 2023 12:46:24.547,2 Aug 2023 12:48:39.742,135.195
8,2 Aug 2023 14:17:31.316,2 Aug 2023 14:20:22.514,171.198
9,3 Aug 2023 09:11:37.084,3 Aug 2023 09:12:53.447,76.363
10,3 Aug 2023 10:41:34.315,3 Aug 2023 10:44:38.158,183.843
11,3 Aug 2023 12:14:15.780,3 Aug 2023 12:16:25.747,129.967
12,3 Aug 2023 13:45:23.841,3 Aug 2023 13:48:20.117,176.276
13,4 Aug 2023 08:39:46.750,4 Aug 2023 08:40:37.195,50.445
14,4 Aug 2023 10:09:22.119,4 Aug 2023 10:12:29.203,187.084
15,4 Aug 2023 11:42:06.501,4 Aug 2023 11:44:12.098,125.597
16,4 Aug 2023 13:13:16.381,4 Aug 2023 13:16:14.951,178.570
17,5 Aug 2023 08:07:53.479,5 Aug 2023 08:08:12.315,18.836
18,5 Aug 2023 09:37:10.401,5 Aug 2023 09:40:20.157,189.755
19,5 Aug 2023 11:09:56.604,5 Aug 2023 11:12:01.545,124.942
20,5 Aug 2023 12:41:07.860,5 Aug 2023 12:44:08.507,180.647
21,6 Aug 2023 09:04:59.582,6 Aug 2023 09:08:10.968,191.386
22,6 Aug 2023 10:37:46.067,6 Aug 2023 10:39:51.012,124.945
23,6 Aug 2023 12:08:59.708,6 Aug 2023 12:12:01.042,181.333
24,7 Aug 2023 08:32:49.689,7 Aug 2023 08:36:03.801,194.112
25,7 Aug 2023 10:05:34.961,7 Aug 2023 10:07:40.539,125.579
26,7 Aug 2023 11:36:51.888,7 Aug 2023 11:39:52.450,180.562
27,8 Aug 2023 08:00:40.805,8 Aug 2023 08:03:56.449,195.644
28,8 Aug 2023 09:33:23.418,8 Aug 2023 09:35:30.172,126.754

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:59:58.208,1 Aug 2023 11:03:14.875,196.667
2,1 Aug 2023 12:32:36.475,1 Aug 2023 12:34:45.384,128.909
3,1 Aug 2023 14:04:03.604,1 Aug 2023 14:06:58.997,175.393
4,1 Aug 2023 15:35:48.134,1 Aug 2023 15:37:06.751,78.616
5,2 Aug 2023 10:27:48.926,2 Aug 2023 10:31:06.758,197.832
6,2 Aug 2023 12:00:20.349,2 Aug 2023 12:02:35.696,135.348
7,2 Aug 2023 13:31:56.913,2 Aug 2023 13:34:49.266,172.353
8,2 Aug 2023 15:03:28.739,2 Aug 2023 15:05:01.988,93.249
9,3 Aug 2023 09:55:40.967,3 Aug 2023 09:58:58.270,197.303
10,3 Aug 2023 11:28:03.208,3 Aug 2023 11:30:26.105,142.897
11,3 Aug 2023 12:59:50.714,3 Aug 2023 13:02:38.949,168.234
12,3 Aug 2023 14:31:14.249,3 Aug 2023 14:33:00.076,105.827
13,4 Aug 2023 09:23:33.319,4 Aug 2023 09:26:49.376,196.057
14,4 Aug 2023 10:55:48.461,4 Aug 2023 10:58:16.587,148.126
15,4 Aug 2023 12:27:45.324,4 Aug 2023 12:30:27.949,162.625
16,4 Aug 2023 13:59:01.880,4 Aug 2023 14:00:57.392,115.512
17,5 Aug 2023 08:51:25.177,5 Aug 2023 08:54:40.106,194.929
18,5 Aug 2023 10:23:34.634,5 Aug 2023 10:26:07.144,152.510
19,5 Aug 2023 11:55:38.702,5 Aug 2023 11:58:16.684,157.982
