"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:29:57.444,1 Aug 2023 10:39:16.241,558.797
2,2 Aug 2023 02:58:39.385,2 Aug 2023 03:09:16.409,637.024
3,2 Aug 2023 04:43:01.321,2 Aug 2023 04:55:00.904,719.583
4,2 Aug 2023 06:28:55.446,2 Aug 2023 06:40:50.261,714.815
5,2 Aug 2023 08:14:47.616,2 Aug 2023 08:26:34.506,706.890
6,2 Aug 2023 10:00:32.898,2 Aug 2023 10:10:10.664,577.766
7,3 Aug 2023 02:29:35.516,3 Aug 2023 02:39:52.235,616.719
8,3 Aug 2023 04:13:41.842,3 Aug 2023 04:25:39.872,718.030
9,3 Aug 2023 05:59:32.050,3 Aug 2023 06:11:27.534,715.484
10,3 Aug 2023 07:45:26.495,3 Aug 2023 07:57:15.267,708.772
11,3 Aug 2023 09:31:09.225,3 Aug 2023 09:41:09.531,600.306
12,4 Aug 2023 02:00:34.756,4 Aug 2023 02:10:27.091,592.335
13,4 Aug 2023 03:44:22.335,4 Aug 2023 03:56:18.916,716.581
14,4 Aug 2023 05:30:08.574,4 Aug 2023 05:42:04.964,716.390
15,4 Aug 2023 07:16:05.221,4 Aug 2023 07:27:55.244,710.024
16,4 Aug 2023 09:01:46.256,4 Aug 2023 09:12:07.099,620.843
17,5 Aug 2023 01:31:37.860,5 Aug 2023 01:41:00.747,562.887
18,5 Aug 2023 03:15:03.782,5 Aug 2023 03:26:57.998,714.216
19,5 Aug 2023 05:00:45.121,5 Aug 2023 05:12:42.467,717.345
20,5 Aug 2023 06:46:43.768,5 Aug 2023 06:58:34.525,710.758
21,5 Aug 2023 08:32:23.861,5 Aug 2023 08:43:01.972,638.110
22,5 Aug 2023 10:20:07.757,5 Aug 2023 10:24:07.738,239.980
23,6 Aug 2023 01:02:45.540,6 Aug 2023 01:11:32.891,527.351
24,6 Aug 2023 02:45:46.201,6 Aug 2023 02:57:37.077,710.876
25,6 Aug 2023 04:31:21.757,6 Aug 2023 04:43:20.073,718.316
26,6 Aug 2023 06:17:22.112,6 Aug 2023 06:29:13.556,711.444
27,6 Aug 2023 08:03:01.924,6 Aug 2023 08:13:54.548,652.624
28,6 Aug 2023 09:50:10.697,6 Aug 2023 09:55:35.525,324.828
29,7 Aug 2023 00:34:00.261,7 Aug 2023 00:42:03.371,483.110
30,7 Aug 2023 02:16:28.528,7 Aug 2023 02:28:16.100,707.572
31,7 Aug 2023 04:01:58.551,7 Aug 2023 04:13:57.810,719.259
32,7 Aug 2023 05:48:00.238,7 Aug 2023 05:59:52.350,712.112
33,7 Aug 2023 07:33:40.348,7 Aug 2023 07:44:45.127,664.779
34,7 Aug 2023 09:20:26.571,7 Aug 2023 09:26:50.182,383.612
35,8 Aug 2023 00:05:23.200,8 Aug 2023 00:12:31.553,428.353
36,8 Aug 2023 01:47:12.069,8 Aug 2023 01:58:55.018,702.949
37,8 Aug 2023 03:32:35.575,8 Aug 2023 03:44:35.703,720.128
38,8 Aug 2023 05:18:38.135,8 Aug 2023 05:30:30.854,712.718
39,8 Aug 2023 07:04:19.042,8 Aug 2023 07:15:33.941,674.899
40,8 Aug 2023 08:50:48.918,8 Aug 2023 08:57:57.639,428.721

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 11:23:43.133,1 Aug 2023 11:30:08.386,385.253
2,2 Aug 2023 02:08:41.802,2 Aug 2023 02:15:48.335,426.533
3,2 Aug 2023 03:50:29.421,2 Aug 2023 04:02:12.195,702.774
4,2 Aug 2023 05:35:52.698,2 Aug 2023 05:47:52.854,720.156
5,2 Aug 2023 07:21:55.280,2 Aug 2023 07:33:48.016,712.736
6,2 Aug 2023 09:07:36.219,2 Aug 2023 09:18:51.416,675.197
7,2 Aug 2023 10:54:05.639,2 Aug 2023 11:01:15.653,430.014
8,3 Aug 2023 01:39:52.423,3 Aug 2023 01:46:13.057,380.634
9,3 Aug 2023 03:21:14.298,3 Aug 2023 03:32:50.938,696.640
10,3 Aug 2023 05:06:30.033,3 Aug 2023 05:18:30.915,720.882
11,3 Aug 2023 06:52:32.941,3 Aug 2023 07:04:26.111,713.170
12,3 Aug 2023 08:38:15.117,3 Aug 2023 08:49:38.603,683.485
13,3 Aug 2023 10:24:32.184,3 Aug 2023 10:32:18.048,465.864
14,4 Aug 2023 01:11:02.287,4 Aug 2023 01:16:32.739,330.452
15,4 Aug 2023 02:52:00.263,4 Aug 2023 03:03:29.444,689.181
16,4 Aug 2023 04:37:07.752,4 Aug 2023 04:49:09.152,721.400
17,4 Aug 2023 06:23:10.386,4 Aug 2023 06:35:03.885,713.499
18,4 Aug 2023 08:08:54.146,4 Aug 2023 08:20:24.506,690.361
19,4 Aug 2023 09:55:01.574,4 Aug 2023 10:03:17.129,495.555
20,5 Aug 2023 00:42:20.799,5 Aug 2023 00:46:43.649,262.850
21,5 Aug 2023 02:22:47.759,5 Aug 2023 02:34:07.629,679.870
22,5 Aug 2023 04:07:45.935,5 Aug 2023 04:19:47.562,721.627
23,5 Aug 2023 05:53:47.619,5 Aug 2023 06:05:41.408,713.788
24,5 Aug 2023 07:39:33.243,5 Aug 2023 07:51:09.280,696.036
25,5 Aug 2023 09:25:33.039,5 Aug 2023 09:34:13.154,520.116
26,6 Aug 2023 00:13:58.383,6 Aug 2023 00:16:37.233,158.851
27,6 Aug 2023 01:53:37.014,6 Aug 2023 02:04:45.410,668.396
28,6 Aug 2023 03:38:24.661,6 Aug 2023 03:50:26.138,721.477
29,6 Aug 2023 05:24:24.670,6 Aug 2023 05:36:18.750,714.080
30,6 Aug 2023 07:10:12.357,6 Aug 2023 07:21:52.951,700.594
31,6 Aug 2023 08:56:06.043,6 Aug 2023 09:05:06.769,540.725
32,7 Aug 2023 01:24:28.237,7 Aug 2023 01:35:22.678,654.441
33,7 Aug 2023 03:09:04.020,7 Aug 2023 03:21:04.865,720.845
34,7 Aug 2023 04:55:01.562,7 Aug 2023 05:06:55.972,714.411
35,7 Aug 2023 06:40:51.435,7 Aug 2023 06:52:35.589,704.154
36,7 Aug 2023 08:26:40.391,7 Aug 2023 08:35:58.588,558.197
37,8 Aug 2023 00:55:21.689,8 Aug 2023 01:05:59.315,637.626
38,8 Aug 2023 02:39:44.090,8 Aug 2023 02:51:43.724,719.634
39,8 Aug 2023 04:25:38.337,8 Aug 2023 04:37:33.137,714.800
40,8 Aug 2023 06:11:30.434,8 Aug 2023 06:23:17.254,706.819
41,8 Aug 2023 07:57:15.817,8 Aug 2023 08:06:52.827,577.010

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 10:12:24.395,1 Aug 2023 10:24:11.478,707.083
2,1 Aug 2023 11:57:53.651,1 Aug 2023 12:09:52.429,718.778
3,1 Aug 2023 13:43:55.850,1 Aug 2023 13:55:47.563,711.713
4,1 Aug 2023 15:29:35.406,1 Aug 2023 15:40:43.766,668.360
5,1 Aug 2023 17:16:15.066,1 Aug 2023 17:22:54.786,399.720
6,2 Aug 2023 08:01:27.081,2 Aug 2023 08:08:26.735,419.655
7,2 Aug 2023 09:43:09.084,2 Aug 2023 09:54:51.354,702.270
8,2 Aug 2023 11:28:31.583,2 Aug 2023 11:40:31.269,719.687
9,2 Aug 2023 13:14:34.618,2 Aug 2023 13:26:26.811,712.193
10,2 Aug 2023 15:00:15.157,2 Aug 2023 15:11:33.028,677.871
11,2 Aug 2023 16:46:39.835,2 Aug 2023 16:54:01.582,441.748
12,3 Aug 2023 07:32:36.295,3 Aug 2023 07:38:51.868,375.572
13,3 Aug 2023 09:13:55.080,3 Aug 2023 09:25:31.050,695.970
14,3 Aug 2023 10:59:09.834,3 Aug 2023 11:11:10.291,720.457
15,3 Aug 2023 12:45:13.151,3 Aug 2023 12:57:05.680,712.530
16,3 Aug 2023 14:30:55.083,3 Aug 2023 14:42:20.745,685.662
17,3 Aug 2023 16:17:08.243,3 Aug 2023 16:25:03.965,475.721
18,4 Aug 2023 07:03:48.142,4 Aug 2023 07:09:11.621,323.479
19,4 Aug 2023 08:44:42.164,4 Aug 2023 08:56:10.498,688.334
20,4 Aug 2023 10:29:48.484,4 Aug 2023 10:41:49.490,721.006
21,4 Aug 2023 12:15:51.453,4 Aug 2023 12:27:44.246,712.793
22,4 Aug 2023 14:01:35.123,4 Aug 2023 14:13:07.294,692.171
23,4 Aug 2023 15:47:39.275,4 Aug 2023 15:56:03.146,503.871
24,5 Aug 2023 06:35:09.397,5 Aug 2023 06:39:21.706,252.309
25,5 Aug 2023 08:15:30.867,5 Aug 2023 08:26:49.614,678.747
26,5 Aug 2023 10:00:27.614,5 Aug 2023 10:12:28.872,721.258
27,5 Aug 2023 11:46:29.545,5 Aug 2023 11:58:22.580,713.035
28,5 Aug 2023 13:32:15.215,5 Aug 2023 13:43:52.645,697.430
29,5 Aug 2023 15:18:12.152,5 Aug 2023 15:26:59.398,527.246
30,6 Aug 2023 06:06:53.476,6 Aug 2023 06:09:11.731,138.255
31,6 Aug 2023 07:46:21.372,6 Aug 2023 07:57:28.310,666.938
32,6 Aug 2023 09:31:07.313,6 Aug 2023 09:43:08.424,721.111
33,6 Aug 2023 11:17:07.448,6 Aug 2023 11:29:00.748,713.300
34,6 Aug 2023 13:02:55.306,6 Aug 2023 13:14:36.947,701.642
35,6 Aug 2023 14:48:46.557,6 Aug 2023 14:57:53.372,546.815
36,7 Aug 2023 07:17:13.901,7 Aug 2023 07:28:06.473,652.572
37,7 Aug 2023 09:01:47.659,7 Aug 2023 09:13:48.133,720.474
38,7 Aug 2023 10:47:45.193,7 Aug 2023 10:59:38.819,713.626
39,7 Aug 2023 12:33:35.345,7 Aug 2023 12:45:20.200,704.855
40,7 Aug 2023 14:19:22.227,7 Aug 2023 14:28:46.450,564.224
41,8 Aug 2023 06:48:08.732,8 Aug 2023 06:58:43.982,635.250
42,8 Aug 2023 08:32:28.744,8 Aug 2023 08:44:27.975,719.230

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 11:04:59.380,1 Aug 2023 11:16:59.843,720.463
2,1 Aug 2023 12:50:56.877,1 Aug 2023 13:02:50.507,713.630
3,1 Aug 2023 14:36:47.056,1 Aug 2023 14:48:31.947,704.890
4,1 Aug 2023 16:22:33.891,1 Aug 2023 16:31:58.328,564.437
5,2 Aug 2023 08:51:20.631,2 Aug 2023 09:01:55.658,635.026
6,2 Aug 2023 10:35:40.476,2 Aug 2023 10:47:39.686,719.211
7,2 Aug 2023 12:21:34.503,2 Aug 2023 12:33:28.536,714.033
8,2 Aug 2023 14:07:26.999,2 Aug 2023 14:19:14.231,707.233
9,2 Aug 2023 15:53:10.590,2 Aug 2023 16:02:55.236,584.646
10,3 Aug 2023 08:22:18.175,3 Aug 2023 08:32:32.343,614.168
11,3 Aug 2023 10:06:21.860,3 Aug 2023 10:18:19.638,717.778
12,3 Aug 2023 11:52:11.963,3 Aug 2023 12:04:06.788,714.825
13,3 Aug 2023 13:38:06.811,3 Aug 2023 13:49:55.661,708.850
14,3 Aug 2023 15:23:48.114,3 Aug 2023 15:33:55.091,606.977
15,4 Aug 2023 07:53:18.932,4 Aug 2023 08:03:08.024,589.092
16,4 Aug 2023 09:37:03.387,4 Aug 2023 09:48:59.662,716.276
17,4 Aug 2023 11:22:49.348,4 Aug 2023 11:34:45.113,715.765
18,4 Aug 2023 13:08:46.456,4 Aug 2023 13:20:36.321,709.865
19,4 Aug 2023 14:54:26.305,4 Aug 2023 15:04:52.836,626.531
20,4 Aug 2023 16:43:00.369,4 Aug 2023 16:45:12.130,131.761
21,5 Aug 2023 07:24:23.727,5 Aug 2023 07:33:42.462,558.736
22,5 Aug 2023 09:07:45.888,5 Aug 2023 09:19:39.721,713.833
23,5 Aug 2023 10:53:26.764,5 Aug 2023 11:05:23.524,716.760
24,5 Aug 2023 12:39:25.908,5 Aug 2023 12:51:16.300,710.392
25,5 Aug 2023 14:25:05.038,5 Aug 2023 14:35:47.991,642.953
26,5 Aug 2023 16:12:35.364,5 Aug 2023 16:17:05.622,270.258
27,6 Aug 2023 06:55:33.259,6 Aug 2023 07:04:15.329,522.070
