"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 04:21:24.232,2 Aug 2023 04:22:12.419,48.187
2,2 Aug 2023 04:22:41.423,2 Aug 2023 04:23:42.881,61.458
3,2 Aug 2023 05:56:52.188,2 Aug 2023 05:57:44.767,52.579
4,2 Aug 2023 07:31:04.767,2 Aug 2023 07:32:18.182,73.416
5,2 Aug 2023 07:32:23.814,2 Aug 2023 07:32:36.025,12.211
6,2 Aug 2023 09:05:10.747,2 Aug 2023 09:05:29.053,18.306
7,3 Aug 2023 04:29:33.365,3 Aug 2023 04:31:50.697,137.332
8,3 Aug 2023 06:05:12.383,3 Aug 2023 06:05:36.644,24.260
9,3 Aug 2023 06:05:42.845,3 Aug 2023 06:06:04.272,21.427
10,3 Aug 2023 07:39:03.241,3 Aug 2023 07:40:55.049,111.808
11,4 Aug 2023 04:38:55.017,4 Aug 2023 04:40:05.637,70.620
12,4 Aug 2023 06:13:28.666,4 Aug 2023 06:14:30.537,61.872
13,4 Aug 2023 07:47:00.085,4 Aug 2023 07:48:08.741,68.656
14,5 Aug 2023 03:11:55.992,5 Aug 2023 03:12:47.831,51.840
15,5 Aug 2023 03:13:04.967,5 Aug 2023 03:14:17.693,72.726
16,5 Aug 2023 04:47:28.158,5 Aug 2023 04:47:54.903,26.744
17,5 Aug 2023 04:48:00.221,5 Aug 2023 04:48:19.748,19.528
18,5 Aug 2023 06:21:37.259,5 Aug 2023 06:23:14.412,97.153
19,6 Aug 2023 03:20:10.564,6 Aug 2023 03:22:26.038,135.475
20,6 Aug 2023 04:55:47.500,6 Aug 2023 04:56:41.171,53.671
21,6 Aug 2023 06:29:33.039,6 Aug 2023 06:31:13.671,100.632
22,7 Aug 2023 01:56:09.243,7 Aug 2023 01:56:21.373,12.130
23,7 Aug 2023 03:29:38.880,7 Aug 2023 03:30:40.345,61.465
24,7 Aug 2023 05:04:03.567,7 Aug 2023 05:05:08.074,64.507
25,7 Aug 2023 06:37:34.213,7 Aug 2023 06:38:43.831,69.617
26,8 Aug 2023 02:02:33.685,8 Aug 2023 02:03:12.515,38.830
27,8 Aug 2023 02:03:17.390,8 Aug 2023 02:03:20.683,3.294
28,8 Aug 2023 02:03:22.384,8 Aug 2023 02:03:29.294,6.910
29,8 Aug 2023 02:03:39.292,8 Aug 2023 02:04:40.944,61.652
30,8 Aug 2023 03:38:04.017,8 Aug 2023 03:38:28.905,24.887
31,8 Aug 2023 03:38:35.824,8 Aug 2023 03:38:54.981,19.156
32,8 Aug 2023 05:12:11.967,8 Aug 2023 05:13:51.294,99.327

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,2 Aug 2023 05:08:34.394,2 Aug 2023 05:10:40.440,126.046
2,2 Aug 2023 06:44:03.068,2 Aug 2023 06:44:58.466,55.398
3,2 Aug 2023 08:17:40.068,2 Aug 2023 08:18:39.635,59.568
4,2 Aug 2023 08:18:44.435,2 Aug 2023 08:18:56.900,12.465
5,2 Aug 2023 08:19:03.028,2 Aug 2023 08:19:10.012,6.983
6,2 Aug 2023 08:19:12.280,2 Aug 2023 08:19:22.121,9.841
7,3 Aug 2023 03:44:00.138,3 Aug 2023 03:44:45.099,44.961
8,3 Aug 2023 05:17:58.067,3 Aug 2023 05:18:55.175,57.108
9,3 Aug 2023 06:52:18.752,3 Aug 2023 06:53:25.623,66.871
10,3 Aug 2023 08:25:52.640,3 Aug 2023 08:26:51.333,58.694
11,4 Aug 2023 03:50:43.700,4 Aug 2023 03:52:54.238,130.538
12,4 Aug 2023 05:26:20.596,4 Aug 2023 05:26:43.646,23.050
13,4 Aug 2023 05:26:51.894,4 Aug 2023 05:27:11.181,19.287
14,4 Aug 2023 07:00:25.370,4 Aug 2023 07:02:06.661,101.292
15,5 Aug 2023 03:59:21.188,5 Aug 2023 04:01:13.644,112.456
16,5 Aug 2023 05:34:37.969,5 Aug 2023 05:35:34.388,56.420
17,5 Aug 2023 07:08:14.988,5 Aug 2023 07:09:10.606,55.618
